companyName;expectedArrivalHour;expectedArrivalDayOfWeek;probabilityOf60Delay
BRITISH AIRWAYS;20-23;WEDNESDAY;0.125
EASYJET;20-23;WEDNESDAY;0.16176470588235298
BRITISH AIRWAYS;20-23;WEDNESDAY;0.125
BRUSSELS AIRLINES;20-23;WEDNESDAY;0.2
EASYJET;20-23;WEDNESDAY;0.16176470588235298
AEROFLOT;20-23;WEDNESDAY;0.0
EASYJET;20-23;WEDNESDAY;0.16176470588235298
EASYJET;20-23;WEDNESDAY;0.16176470588235298
EASYJET;20-23;WEDNESDAY;0.16176470588235298
LUXAIR;20-23;WEDNESDAY;0.0
EASYJET;20-23;WEDNESDAY;0.16176470588235298
EASYJET;20-23;WEDNESDAY;0.16176470588235298
EASYJET;20-23;WEDNESDAY;0.16176470588235298
EASYJET;20-23;WEDNESDAY;0.16176470588235298
TURKISH AIRLINES;20-23;WEDNESDAY;0.0
SWISS;20-23;WEDNESDAY;0.14285714285714288
SWISS;20-23;WEDNESDAY;0.14285714285714288
SWISS;20-23;WEDNESDAY;0.14285714285714288
AUSTRIAN;20-23;WEDNESDAY;0.33333333333333337
AIR FRANCE;20-23;WEDNESDAY;0.0
BRUSSELS AIRLINES;20-23;WEDNESDAY;0.2
SWISS;20-23;WEDNESDAY;0.14285714285714288
IBERIA;20-23;WEDNESDAY;0.0
LUFTHANSA;20-23;WEDNESDAY;0.16666666666666669
EASYJET;20-23;WEDNESDAY;0.16176470588235298
EASYJET;20-23;WEDNESDAY;0.16176470588235298
KLM ROYAL DUTCH AIRLINES;20-23;WEDNESDAY;0.0
BRITISH AIRWAYS;20-23;WEDNESDAY;0.125
EASYJET;20-23;WEDNESDAY;0.16176470588235298
EASYJET;20-23;WEDNESDAY;0.16176470588235298
EASYJET;20-23;WEDNESDAY;0.16176470588235298
EASYJET;20-23;WEDNESDAY;0.16176470588235298
EASYJET;20-23;WEDNESDAY;0.16176470588235298
EASYJET;20-23;WEDNESDAY;0.16176470588235298
EASYJET;20-23;WEDNESDAY;0.16176470588235298
EASYJET;20-23;WEDNESDAY;0.16176470588235298
EASYJET;20-23;WEDNESDAY;0.16176470588235298
EASYJET;20-23;WEDNESDAY;0.16176470588235298
SWISS;20-23;WEDNESDAY;0.14285714285714288
SWISS;20-23;WEDNESDAY;0.14285714285714288
EASYJET;20-23;WEDNESDAY;0.16176470588235298
LUFTHANSA;20-23;WEDNESDAY;0.16666666666666669
ALITALIA;20-23;WEDNESDAY;0.0
SWISS;20-23;WEDNESDAY;0.14285714285714288
BRUSSELS AIRLINES;0-11;THURSDAY;0.0
UNITED AIRLINES;0-11;THURSDAY;0.0
LUXAIR;0-11;THURSDAY;0.0
UNITED AIRLINES;0-11;THURSDAY;0.0
EASYJET;0-11;THURSDAY;0.07142857142857144
EASYJET;0-11;THURSDAY;0.07142857142857144
EASYJET;0-11;THURSDAY;0.07142857142857144
AIR FRANCE;0-11;THURSDAY;0.0
KLM ROYAL DUTCH AIRLINES;0-11;THURSDAY;0.0
SWISS;0-11;THURSDAY;0.0
LUFTHANSA;0-11;THURSDAY;0.0
EUROWINGS;0-11;THURSDAY;0.0
AUSTRIAN;0-11;THURSDAY;0.0
EASYJET;0-11;THURSDAY;0.07142857142857144
VUELING;0-11;THURSDAY;0.5
LUFTHANSA;0-11;THURSDAY;0.0
ADRIA AIRWAYS;0-11;THURSDAY;NaN
EASYJET;0-11;THURSDAY;0.07142857142857144
EASYJET;0-11;THURSDAY;0.07142857142857144
SWISS;0-11;THURSDAY;0.0
BRITISH AIRWAYS;0-11;THURSDAY;0.0
EASYJET;0-11;THURSDAY;0.07142857142857144
SWISS;0-11;THURSDAY;0.0
AIR FRANCE;0-11;THURSDAY;0.0
LOT POLISH AIRLINES;0-11;THURSDAY;0.0
EL AL;0-11;THURSDAY;0.0
BRITISH AIRWAYS;0-11;THURSDAY;0.0
EASYJET;0-11;THURSDAY;0.07142857142857144
EASYJET;0-11;THURSDAY;0.07142857142857144
AIR CANADA;0-11;THURSDAY;0.0
LUFTHANSA;0-11;THURSDAY;0.0
FINNAIR;0-11;THURSDAY;0.0
EASYJET;0-11;THURSDAY;0.07142857142857144
EASYJET;0-11;THURSDAY;0.07142857142857144
EASYJET;0-11;THURSDAY;0.07142857142857144
SWISS;0-11;THURSDAY;0.0
SAS SCANDINAVIAN AIRLINES;0-11;THURSDAY;0.0
EASYJET;0-11;THURSDAY;0.07142857142857144
AEGEAN AIRLINES;0-11;THURSDAY;0.0
BRUSSELS AIRLINES;0-11;THURSDAY;0.0
TURKISH AIRLINES;0-11;THURSDAY;0.0
EASYJET;0-11;THURSDAY;0.07142857142857144
EASYJET;0-11;THURSDAY;0.07142857142857144
EASYJET;0-11;THURSDAY;0.07142857142857144
ALITALIA;0-11;THURSDAY;0.0
BRITISH AIRWAYS;0-11;THURSDAY;0.0
AIR FRANCE;0-11;THURSDAY;0.0
KLM ROYAL DUTCH AIRLINES;0-11;THURSDAY;0.0
EASYJET;0-11;THURSDAY;0.07142857142857144
EASYJET;0-11;THURSDAY;0.07142857142857144
SWISS;0-11;THURSDAY;0.0
IBERIA;0-11;THURSDAY;0.0
EASYJET;0-11;THURSDAY;0.07142857142857144
SWISS;0-11;THURSDAY;0.0
EASYJET;0-11;THURSDAY;0.07142857142857144
EASYJET;0-11;THURSDAY;0.07142857142857144
SWISS;0-11;THURSDAY;0.0
SWISS;0-11;THURSDAY;0.0
AEROFLOT;0-11;THURSDAY;0.0
SAS SCANDINAVIAN AIRLINES;0-11;THURSDAY;0.0
TAP PORTUGAL;0-11;THURSDAY;0.0
BRITISH AIRWAYS;12-15;THURSDAY;0.0
VUELING;12-15;THURSDAY;0.0
AIR FRANCE;12-15;THURSDAY;0.0
EASYJET;12-15;THURSDAY;0.15384615384615385
LUFTHANSA;12-15;THURSDAY;0.0
UKRAINE INTERNATIONAL;12-15;THURSDAY;0.0
EASYJET;12-15;THURSDAY;0.15384615384615385
EASYJET;12-15;THURSDAY;0.15384615384615385
SWISS;12-15;THURSDAY;0.16666666666666669
EMIRATES;12-15;THURSDAY;0.0
LUFTHANSA;12-15;THURSDAY;0.0
QATAR AIRWAYS;12-15;THURSDAY;0.0
KLM ROYAL DUTCH AIRLINES;12-15;THURSDAY;0.5
EASYJET;12-15;THURSDAY;0.15384615384615385
AIR FRANCE;12-15;THURSDAY;0.0
EASYJET;12-15;THURSDAY;0.15384615384615385
SWISS;12-15;THURSDAY;0.16666666666666669
PEGASUS;12-15;THURSDAY;0.0
EASYJET;12-15;THURSDAY;0.15384615384615385
LUFTHANSA;12-15;THURSDAY;0.0
BRITISH AIRWAYS;12-15;THURSDAY;0.0
NORWEGIAN;12-15;THURSDAY;0.0
EASYJET;12-15;THURSDAY;0.15384615384615385
IBERIA;12-15;THURSDAY;0.0
EASYJET;12-15;THURSDAY;0.15384615384615385
SAUDIA;12-15;THURSDAY;0.0
AIR ALGERIE;12-15;THURSDAY;0.0
EASYJET;12-15;THURSDAY;0.15384615384615385
EASYJET;12-15;THURSDAY;0.15384615384615385
EASYJET;12-15;THURSDAY;0.15384615384615385
VUELING;12-15;THURSDAY;0.0
EASYJET;12-15;THURSDAY;0.15384615384615385
EASYJET;12-15;THURSDAY;0.15384615384615385
SWISS;12-15;THURSDAY;0.16666666666666669
EUROWINGS;12-15;THURSDAY;1.0
AER LINGUS;12-15;THURSDAY;0.5
LUFTHANSA;16-19;THURSDAY;0.33333333333333337
EASYJET;16-19;THURSDAY;0.16666666666666669
AIR FRANCE;16-19;THURSDAY;0.0
EASYJET;16-19;THURSDAY;0.16666666666666669
ROYAL AIR MAROC;16-19;THURSDAY;0.0
EASYJET;16-19;THURSDAY;0.16666666666666669
KLM ROYAL DUTCH AIRLINES;16-19;THURSDAY;0.0
BRUSSELS AIRLINES;16-19;THURSDAY;0.0
EASYJET;16-19;THURSDAY;0.16666666666666669
EASYJET;16-19;THURSDAY;0.16666666666666669
BRITISH AIRWAYS;16-19;THURSDAY;0.0
AUSTRIAN;16-19;THURSDAY;0.0
LUXAIR;16-19;THURSDAY;0.0
TURKISH AIRLINES;16-19;THURSDAY;0.0
SWISS;16-19;THURSDAY;0.25
EASYJET;16-19;THURSDAY;0.16666666666666669
EASYJET;16-19;THURSDAY;0.16666666666666669
EASYJET;16-19;THURSDAY;0.16666666666666669
ALITALIA;16-19;THURSDAY;0.0
SWISS;16-19;THURSDAY;0.25
AIR FRANCE;16-19;THURSDAY;0.0
LUFTHANSA;16-19;THURSDAY;0.33333333333333337
AIR BALTIC;16-19;THURSDAY;0.0
SWISS;16-19;THURSDAY;0.25
TAP PORTUGAL;16-19;THURSDAY;0.0
EASYJET;16-19;THURSDAY;0.16666666666666669
EASYJET;16-19;THURSDAY;0.16666666666666669
VUELING;16-19;THURSDAY;0.0
IBERIA;16-19;THURSDAY;0.0
SWISS;16-19;THURSDAY;0.25
EASYJET;16-19;THURSDAY;0.16666666666666669
BRITISH AIRWAYS;16-19;THURSDAY;0.0
EASYJET;16-19;THURSDAY;0.16666666666666669
LUFTHANSA;16-19;THURSDAY;0.33333333333333337
BRUSSELS AIRLINES;16-19;THURSDAY;0.0
EASYJET;16-19;THURSDAY;0.16666666666666669
EASYJET;16-19;THURSDAY;0.16666666666666669
SWISS;16-19;THURSDAY;0.25
SWISS;16-19;THURSDAY;0.25
SWISS;16-19;THURSDAY;0.25
KLM ROYAL DUTCH AIRLINES;16-19;THURSDAY;0.0
LUFTHANSA;16-19;THURSDAY;0.33333333333333337
EASYJET;16-19;THURSDAY;0.16666666666666669
LOT POLISH AIRLINES;16-19;THURSDAY;0.0
EASYJET;16-19;THURSDAY;0.16666666666666669
EASYJET;16-19;THURSDAY;0.16666666666666669
AUSTRIAN;16-19;THURSDAY;0.0
TAP PORTUGAL;16-19;THURSDAY;0.0
EASYJET;16-19;THURSDAY;0.16666666666666669
LUFTHANSA;16-19;THURSDAY;0.33333333333333337
SAS SCANDINAVIAN AIRLINES;16-19;THURSDAY;0.0
EUROWINGS;16-19;THURSDAY;NaN
AIR FRANCE;16-19;THURSDAY;0.0
EMIRATES;16-19;THURSDAY;0.0
SWISS;16-19;THURSDAY;0.25
BRITISH AIRWAYS;20-23;THURSDAY;0.2
EASYJET;20-23;THURSDAY;0.2
EASYJET;20-23;THURSDAY;0.2
BRITISH AIRWAYS;20-23;THURSDAY;0.2
EASYJET;20-23;THURSDAY;0.2
EASYJET;20-23;THURSDAY;0.2
BRUSSELS AIRLINES;20-23;THURSDAY;0.0
AEROFLOT;20-23;THURSDAY;0.0
EASYJET;20-23;THURSDAY;0.2
EASYJET;20-23;THURSDAY;0.2
LUXAIR;20-23;THURSDAY;0.0
EASYJET;20-23;THURSDAY;0.2
EASYJET;20-23;THURSDAY;0.2
EASYJET;20-23;THURSDAY;0.2
EASYJET;20-23;THURSDAY;0.2
SWISS;20-23;THURSDAY;0.375
SWISS;20-23;THURSDAY;0.375
SWISS;20-23;THURSDAY;0.375
AUSTRIAN;20-23;THURSDAY;0.0
AIR FRANCE;20-23;THURSDAY;0.5
BRUSSELS AIRLINES;20-23;THURSDAY;0.0
SWISS;20-23;THURSDAY;0.375
IBERIA;20-23;THURSDAY;0.0
LUFTHANSA;20-23;THURSDAY;0.33333333333333337
EASYJET;20-23;THURSDAY;0.2
KLM ROYAL DUTCH AIRLINES;20-23;THURSDAY;0.5
EASYJET;20-23;THURSDAY;0.2
EASYJET;20-23;THURSDAY;0.2
BRITISH AIRWAYS;20-23;THURSDAY;0.2
EASYJET;20-23;THURSDAY;0.2
EASYJET;20-23;THURSDAY;0.2
SWISS;20-23;THURSDAY;0.375
EASYJET;20-23;THURSDAY;0.2
EASYJET;20-23;THURSDAY;0.2
EASYJET;20-23;THURSDAY;0.2
EASYJET;20-23;THURSDAY;0.2
EASYJET;20-23;THURSDAY;0.2
SWISS;20-23;THURSDAY;0.375
EASYJET;20-23;THURSDAY;0.2
EASYJET;20-23;THURSDAY;0.2
SWISS;20-23;THURSDAY;0.375
ALITALIA;20-23;THURSDAY;0.0
LUFTHANSA;20-23;THURSDAY;0.33333333333333337
SWISS;20-23;THURSDAY;0.375
TAP PORTUGAL;20-23;THURSDAY;0.0
QATAR AIRWAYS;0-11;FRIDAY;0.0
BRUSSELS AIRLINES;0-11;FRIDAY;0.0
UNITED AIRLINES;0-11;FRIDAY;0.16666666666666669
ETIHAD AIRWAYS;0-11;FRIDAY;0.0
LUXAIR;0-11;FRIDAY;0.0
UNITED AIRLINES;0-11;FRIDAY;0.16666666666666669
EASYJET;0-11;FRIDAY;0.028985507246376815
EASYJET;0-11;FRIDAY;0.028985507246376815
AIR FRANCE;0-11;FRIDAY;0.0
KLM ROYAL DUTCH AIRLINES;0-11;FRIDAY;0.0
SWISS;0-11;FRIDAY;0.04347826086956522
LUFTHANSA;0-11;FRIDAY;0.0
EUROWINGS;0-11;FRIDAY;0.0
AUSTRIAN;0-11;FRIDAY;0.0
EASYJET;0-11;FRIDAY;0.028985507246376815
VUELING;0-11;FRIDAY;0.0
LUFTHANSA;0-11;FRIDAY;0.0
EASYJET;0-11;FRIDAY;0.028985507246376815
EASYJET;0-11;FRIDAY;0.028985507246376815
EASYJET;0-11;FRIDAY;0.028985507246376815
EASYJET;0-11;FRIDAY;0.028985507246376815
SWISS;0-11;FRIDAY;0.04347826086956522
BRITISH AIRWAYS;0-11;FRIDAY;0.0
EASYJET;0-11;FRIDAY;0.028985507246376815
SWISS;0-11;FRIDAY;0.04347826086956522
AIR FRANCE;0-11;FRIDAY;0.0
LOT POLISH AIRLINES;0-11;FRIDAY;0.0
BRITISH AIRWAYS;0-11;FRIDAY;0.0
EASYJET;0-11;FRIDAY;0.028985507246376815
EASYJET;0-11;FRIDAY;0.028985507246376815
LUFTHANSA;0-11;FRIDAY;0.0
AIR CANADA;0-11;FRIDAY;0.0
EASYJET;0-11;FRIDAY;0.028985507246376815
BELAVIA;0-11;FRIDAY;0.0
EASYJET;0-11;FRIDAY;0.028985507246376815
EASYJET;0-11;FRIDAY;0.028985507246376815
EASYJET;0-11;FRIDAY;0.028985507246376815
SWISS;0-11;FRIDAY;0.04347826086956522
SAS SCANDINAVIAN AIRLINES;0-11;FRIDAY;0.0
TURKISH AIRLINES;0-11;FRIDAY;0.0
MEA MIDDLE EAST AIRLINES;0-11;FRIDAY;0.0
BRUSSELS AIRLINES;0-11;FRIDAY;0.0
SWISS;0-11;FRIDAY;0.04347826086956522
EASYJET;0-11;FRIDAY;0.028985507246376815
ALITALIA;0-11;FRIDAY;0.0
EASYJET;0-11;FRIDAY;0.028985507246376815
EASYJET;0-11;FRIDAY;0.028985507246376815
EASYJET;0-11;FRIDAY;0.028985507246376815
BRITISH AIRWAYS;0-11;FRIDAY;0.0
KLM ROYAL DUTCH AIRLINES;0-11;FRIDAY;0.0
EASYJET;0-11;FRIDAY;0.028985507246376815
AIR FRANCE;0-11;FRIDAY;0.0
SWISS;0-11;FRIDAY;0.04347826086956522
SWISS;0-11;FRIDAY;0.04347826086956522
EASYJET;0-11;FRIDAY;0.028985507246376815
IBERIA;0-11;FRIDAY;0.0
SWISS;0-11;FRIDAY;0.04347826086956522
EASYJET;0-11;FRIDAY;0.028985507246376815
AEROFLOT;0-11;FRIDAY;0.33333333333333337
EASYJET;0-11;FRIDAY;0.028985507246376815
EASYJET;0-11;FRIDAY;0.028985507246376815
TAP PORTUGAL;0-11;FRIDAY;0.0
SAS SCANDINAVIAN AIRLINES;0-11;FRIDAY;0.0
SWISS;12-15;FRIDAY;0.08333333333333334
EASYJET;12-15;FRIDAY;0.06060606060606061
BRITISH AIRWAYS;12-15;FRIDAY;0.0
LUXAIR;12-15;FRIDAY;0.5
AIR FRANCE;12-15;FRIDAY;0.0
EASYJET;12-15;FRIDAY;0.06060606060606061
LUFTHANSA;12-15;FRIDAY;0.0
UKRAINE INTERNATIONAL;12-15;FRIDAY;0.0
TAP PORTUGAL;12-15;FRIDAY;0.0
SWISS;12-15;FRIDAY;0.08333333333333334
SWISS;12-15;FRIDAY;0.08333333333333334
EMIRATES;12-15;FRIDAY;0.0
EASYJET;12-15;FRIDAY;0.06060606060606061
LUFTHANSA;12-15;FRIDAY;0.0
KLM ROYAL DUTCH AIRLINES;12-15;FRIDAY;0.0
EASYJET;12-15;FRIDAY;0.06060606060606061
AIR FRANCE;12-15;FRIDAY;0.0
EASYJET;12-15;FRIDAY;0.06060606060606061
TURKISH AIRLINES;12-15;FRIDAY;0.0
WIZZ AIR;12-15;FRIDAY;0.0
SWISS;12-15;FRIDAY;0.08333333333333334
KUWAIT AIRWAYS;12-15;FRIDAY;0.0
ROYAL JORDANIAN;12-15;FRIDAY;0.0
LUFTHANSA;12-15;FRIDAY;0.0
EASYJET;12-15;FRIDAY;0.06060606060606061
EASYJET;12-15;FRIDAY;0.06060606060606061
IBERIA;12-15;FRIDAY;0.0
EASYJET;12-15;FRIDAY;0.06060606060606061
SAUDIA;12-15;FRIDAY;0.0
AIR ALGERIE;12-15;FRIDAY;0.0
EASYJET;12-15;FRIDAY;0.06060606060606061
AIR MOLDOVA;12-15;FRIDAY;0.0
EASYJET;12-15;FRIDAY;0.06060606060606061
EASYJET;12-15;FRIDAY;0.06060606060606061
SWISS;12-15;FRIDAY;0.08333333333333334
EASYJET;12-15;FRIDAY;0.06060606060606061
VUELING;12-15;FRIDAY;0.0
EASYJET;12-15;FRIDAY;0.06060606060606061
AEGEAN AIRLINES;12-15;FRIDAY;0.0
WIZZ AIR;12-15;FRIDAY;0.0
EASYJET;12-15;FRIDAY;0.06060606060606061
ENTER AIR;12-15;FRIDAY;1.0
EUROWINGS;12-15;FRIDAY;0.0
AER LINGUS;12-15;FRIDAY;0.0
LUFTHANSA;16-19;FRIDAY;0.2
EASYJET;16-19;FRIDAY;0.06976744186046512
AIR FRANCE;16-19;FRIDAY;0.0
EASYJET;16-19;FRIDAY;0.06976744186046512
EASYJET;16-19;FRIDAY;0.06976744186046512
EASYJET;16-19;FRIDAY;0.06976744186046512
KLM ROYAL DUTCH AIRLINES;16-19;FRIDAY;0.5
BRUSSELS AIRLINES;16-19;FRIDAY;0.0
EASYJET;16-19;FRIDAY;0.06976744186046512
BRITISH AIRWAYS;16-19;FRIDAY;0.0
AUSTRIAN;16-19;FRIDAY;0.0
LUXAIR;16-19;FRIDAY;0.0
EASYJET;16-19;FRIDAY;0.06976744186046512
SWISS;16-19;FRIDAY;0.3529411764705883
SWISS;16-19;FRIDAY;0.3529411764705883
SWISS;16-19;FRIDAY;0.3529411764705883
EASYJET;16-19;FRIDAY;0.06976744186046512
ALITALIA;16-19;FRIDAY;0.0
SWISS;16-19;FRIDAY;0.3529411764705883
EASYJET;16-19;FRIDAY;0.06976744186046512
AIR FRANCE;16-19;FRIDAY;0.0
LUFTHANSA;16-19;FRIDAY;0.2
TUNISAIR;16-19;FRIDAY;0.0
TURKISH AIRLINES;16-19;FRIDAY;0.0
TAP PORTUGAL;16-19;FRIDAY;0.0
SWISS;16-19;FRIDAY;0.3529411764705883
EASYJET;16-19;FRIDAY;0.06976744186046512
VUELING;16-19;FRIDAY;0.5
IBERIA;16-19;FRIDAY;0.0
EASYJET;16-19;FRIDAY;0.06976744186046512
BRITISH AIRWAYS;16-19;FRIDAY;0.0
EASYJET;16-19;FRIDAY;0.06976744186046512
LUFTHANSA;16-19;FRIDAY;0.2
FINNAIR;16-19;FRIDAY;0.0
BRUSSELS AIRLINES;16-19;FRIDAY;0.0
EASYJET;16-19;FRIDAY;0.06976744186046512
EASYJET;16-19;FRIDAY;0.06976744186046512
EASYJET;16-19;FRIDAY;0.06976744186046512
SWISS;16-19;FRIDAY;0.3529411764705883
SWISS;16-19;FRIDAY;0.3529411764705883
SWISS;16-19;FRIDAY;0.3529411764705883
EASYJET;16-19;FRIDAY;0.06976744186046512
AEGEAN AIRLINES;16-19;FRIDAY;0.0
KLM ROYAL DUTCH AIRLINES;16-19;FRIDAY;0.5
EASYJET;16-19;FRIDAY;0.06976744186046512
EASYJET;16-19;FRIDAY;0.06976744186046512
LUFTHANSA;16-19;FRIDAY;0.2
EASYJET;16-19;FRIDAY;0.06976744186046512
LOT POLISH AIRLINES;16-19;FRIDAY;0.0
EASYJET;16-19;FRIDAY;0.06976744186046512
EASYJET;16-19;FRIDAY;0.06976744186046512
TAP PORTUGAL;16-19;FRIDAY;0.0
AUSTRIAN;16-19;FRIDAY;0.0
SAS SCANDINAVIAN AIRLINES;16-19;FRIDAY;0.0
LUFTHANSA;16-19;FRIDAY;0.2
EASYJET;16-19;FRIDAY;0.06976744186046512
EUROWINGS;16-19;FRIDAY;0.5
AIR FRANCE;16-19;FRIDAY;0.0
EMIRATES;16-19;FRIDAY;0.0
SWISS;16-19;FRIDAY;0.3529411764705883
EASYJET;20-23;FRIDAY;0.19047619047619047
BRITISH AIRWAYS;20-23;FRIDAY;0.0
EASYJET;20-23;FRIDAY;0.19047619047619047
BRITISH AIRWAYS;20-23;FRIDAY;0.0
BRUSSELS AIRLINES;20-23;FRIDAY;0.33333333333333337
EASYJET;20-23;FRIDAY;0.19047619047619047
AEROFLOT;20-23;FRIDAY;0.0
EASYJET;20-23;FRIDAY;0.19047619047619047
EASYJET;20-23;FRIDAY;0.19047619047619047
LUXAIR;20-23;FRIDAY;0.0
EASYJET;20-23;FRIDAY;0.19047619047619047
EASYJET;20-23;FRIDAY;0.19047619047619047
EASYJET;20-23;FRIDAY;0.19047619047619047
EASYJET;20-23;FRIDAY;0.19047619047619047
EASYJET;20-23;FRIDAY;0.19047619047619047
SWISS;20-23;FRIDAY;0.1875
TURKISH AIRLINES;20-23;FRIDAY;0.0
SWISS;20-23;FRIDAY;0.1875
AUSTRIAN;20-23;FRIDAY;0.0
AIR FRANCE;20-23;FRIDAY;0.0
BRUSSELS AIRLINES;20-23;FRIDAY;0.33333333333333337
SWISS;20-23;FRIDAY;0.1875
SWISS;20-23;FRIDAY;0.1875
IBERIA;20-23;FRIDAY;0.0
LUFTHANSA;20-23;FRIDAY;0.0
EASYJET;20-23;FRIDAY;0.19047619047619047
KLM ROYAL DUTCH AIRLINES;20-23;FRIDAY;0.0
EASYJET;20-23;FRIDAY;0.19047619047619047
EASYJET;20-23;FRIDAY;0.19047619047619047
EASYJET;20-23;FRIDAY;0.19047619047619047
EASYJET;20-23;FRIDAY;0.19047619047619047
EASYJET;20-23;FRIDAY;0.19047619047619047
EASYJET;20-23;FRIDAY;0.19047619047619047
SWISS;20-23;FRIDAY;0.1875
BRITISH AIRWAYS;20-23;FRIDAY;0.0
EASYJET;20-23;FRIDAY;0.19047619047619047
EASYJET;20-23;FRIDAY;0.19047619047619047
EASYJET;20-23;FRIDAY;0.19047619047619047
SWISS;20-23;FRIDAY;0.1875
SWISS;20-23;FRIDAY;0.1875
ALITALIA;20-23;FRIDAY;0.0
EASYJET;20-23;FRIDAY;0.19047619047619047
EASYJET;20-23;FRIDAY;0.19047619047619047
LUFTHANSA;20-23;FRIDAY;0.0
EASYJET;20-23;FRIDAY;0.19047619047619047
SWISS;20-23;FRIDAY;0.1875
TAP PORTUGAL;20-23;FRIDAY;0.0
AIR CHINA;0-11;SATURDAY;0.5
BRUSSELS AIRLINES;0-11;SATURDAY;0.0
UNITED AIRLINES;0-11;SATURDAY;0.25
ETIHAD AIRWAYS;0-11;SATURDAY;0.0
UNITED AIRLINES;0-11;SATURDAY;0.25
EASYJET;0-11;SATURDAY;0.02173913043478261
KLM ROYAL DUTCH AIRLINES;0-11;SATURDAY;0.0
EASYJET;0-11;SATURDAY;0.02173913043478261
AIR FRANCE;0-11;SATURDAY;0.16666666666666669
SWISS;0-11;SATURDAY;0.0
LUFTHANSA;0-11;SATURDAY;0.0
EUROWINGS;0-11;SATURDAY;0.0
AUSTRIAN;0-11;SATURDAY;0.0
EASYJET;0-11;SATURDAY;0.02173913043478261
EASYJET;0-11;SATURDAY;0.02173913043478261
VUELING;0-11;SATURDAY;0.0
EASYJET;0-11;SATURDAY;0.02173913043478261
LUFTHANSA;0-11;SATURDAY;0.0
EASYJET;0-11;SATURDAY;0.02173913043478261
SWISS;0-11;SATURDAY;0.0
EASYJET;0-11;SATURDAY;0.02173913043478261
BRITISH AIRWAYS;0-11;SATURDAY;0.0
EASYJET;0-11;SATURDAY;0.02173913043478261
SWISS;0-11;SATURDAY;0.0
AIR FRANCE;0-11;SATURDAY;0.16666666666666669
EASYJET;0-11;SATURDAY;0.02173913043478261
EASYJET;0-11;SATURDAY;0.02173913043478261
LOT POLISH AIRLINES;0-11;SATURDAY;0.0
BRITISH AIRWAYS;0-11;SATURDAY;0.0
EASYJET;0-11;SATURDAY;0.02173913043478261
EASYJET;0-11;SATURDAY;0.02173913043478261
AIR CANADA;0-11;SATURDAY;0.0
LUFTHANSA;0-11;SATURDAY;0.0
FINNAIR;0-11;SATURDAY;0.0
EASYJET;0-11;SATURDAY;0.02173913043478261
SWISS;0-11;SATURDAY;0.0
EASYJET;0-11;SATURDAY;0.02173913043478261
EASYJET;0-11;SATURDAY;0.02173913043478261
AEGEAN AIRLINES;0-11;SATURDAY;0.0
TURKISH AIRLINES;0-11;SATURDAY;0.0
MEA MIDDLE EAST AIRLINES;0-11;SATURDAY;0.0
TUNISAIR;0-11;SATURDAY;0.0
BRUSSELS AIRLINES;0-11;SATURDAY;0.0
EASYJET;0-11;SATURDAY;0.02173913043478261
EASYJET;0-11;SATURDAY;0.02173913043478261
ALITALIA;0-11;SATURDAY;0.0
EASYJET;0-11;SATURDAY;0.02173913043478261
BRITISH AIRWAYS;0-11;SATURDAY;0.0
SWISS;0-11;SATURDAY;0.0
SWISS;0-11;SATURDAY;0.0
KLM ROYAL DUTCH AIRLINES;0-11;SATURDAY;0.0
AIR FRANCE;0-11;SATURDAY;0.16666666666666669
EASYJET;0-11;SATURDAY;0.02173913043478261
SWISS;0-11;SATURDAY;0.0
SWISS;0-11;SATURDAY;0.0
IBERIA;0-11;SATURDAY;0.0
EASYJET;0-11;SATURDAY;0.02173913043478261
SWISS;0-11;SATURDAY;0.0
EASYJET;0-11;SATURDAY;0.02173913043478261
AEROFLOT;0-11;SATURDAY;0.0
EASYJET;0-11;SATURDAY;0.02173913043478261
TAP PORTUGAL;0-11;SATURDAY;0.0
EASYJET;0-11;SATURDAY;0.02173913043478261
TUNISAIR;12-15;SATURDAY;0.0
EASYJET;12-15;SATURDAY;0.1
BRITISH AIRWAYS;12-15;SATURDAY;0.33333333333333337
EASYJET;12-15;SATURDAY;0.1
AIR FRANCE;12-15;SATURDAY;0.0
EASYJET;12-15;SATURDAY;0.1
EASYJET;12-15;SATURDAY;0.1
UKRAINE INTERNATIONAL;12-15;SATURDAY;0.0
TAP PORTUGAL;12-15;SATURDAY;0.0
ICELANDAIR;12-15;SATURDAY;0.0
EASYJET;12-15;SATURDAY;0.1
SWISS;12-15;SATURDAY;0.125
GERMANIA FLUG;12-15;SATURDAY;0.0
HOP;12-15;SATURDAY;0.33333333333333337
EMIRATES;12-15;SATURDAY;0.0
LUFTHANSA;12-15;SATURDAY;0.0
EASYJET;12-15;SATURDAY;0.1
EASYJET;12-15;SATURDAY;0.1
QATAR AIRWAYS;12-15;SATURDAY;0.0
KLM ROYAL DUTCH AIRLINES;12-15;SATURDAY;0.0
AIR FRANCE;12-15;SATURDAY;0.0
SWISS;12-15;SATURDAY;0.125
EGYPTAIR;12-15;SATURDAY;0.0
PEGASUS;12-15;SATURDAY;0.0
EASYJET;12-15;SATURDAY;0.1
LUFTHANSA;12-15;SATURDAY;0.0
EASYJET;12-15;SATURDAY;0.1
EASYJET;12-15;SATURDAY;0.1
BRITISH AIRWAYS;12-15;SATURDAY;0.33333333333333337
IBERIA;12-15;SATURDAY;0.0
SWISS;12-15;SATURDAY;0.125
